game_id,game_date,team_name,venue,batting_avg,earn_run_avg,game_outcome,game_number,visiting_team,home_team,game_day,day_night,double_header
43650-CLE@KCR-1,7/4/2019,Kansas City Royals,Home,0.182,6,lose,1,Cleveland Indians,Kansas City Royals,Thu,d,no
43650-DET@CHW-1,7/4/2019,Detroit Tigers,Road,0.349,5,win,1,Detroit Tigers,Chicago White Sox,Thu,d,no
43650-DET@CHW-1,7/4/2019,Chicago White Sox,Home,0.333,9,lose,1,Detroit Tigers,Chicago White Sox,Thu,d,no
43650-LAA@TEX-1,7/4/2019,Texas Rangers,Home,0.378,3,win,1,Los Angeles Angels,Texas Rangers,Thu,n,no
43650-LAA@TEX-1,7/4/2019,Los Angeles Angels,Road,0.27,10.12,lose,1,Los Angeles Angels,Texas Rangers,Thu,n,no
43650-MIA@WSN-1,7/4/2019,Washington Nationals,Home,0.25,1,win,1,Miami Marlins,Washington Nationals,Thu,d,no
43650-MIA@WSN-1,7/4/2019,Miami Marlins,Road,0.263,5.62,lose,1,Miami Marlins,Washington Nationals,Thu,d,no
43650-MIL@CIN-1,7/4/2019,Cincinnati Reds,Home,0.267,0,win,1,Milwaukee Brewers,Cincinnati Reds,Thu,d,no
43650-MIL@CIN-1,7/4/2019,Milwaukee Brewers,Road,0.069,1.12,lose,1,Milwaukee Brewers,Cincinnati Reds,Thu,d,no
43650-MIN@OAK-1,7/4/2019,Oakland Athletics,Home,0.343,1,win,1,Minnesota Twins,Oakland Athletics,Thu,d,no
43650-MIN@OAK-1,7/4/2019,Minnesota Twins,Road,0.306,7.88,lose,1,Minnesota Twins,Oakland Athletics,Thu,d,no
43650-NYY@TBR-1,7/4/2019,New York Yankees,Road,0.216,2.7,win,1,New York Yankees,Tampa Bay Rays,Thu,n,no
43650-NYY@TBR-1,7/4/2019,Tampa Bay Rays,Home,0.211,7.2,lose,1,New York Yankees,Tampa Bay Rays,Thu,n,no
43650-PHI@ATL-1,7/4/2019,Atlanta Braves,Home,0.353,6,win,1,Philadelphia Phillies,Atlanta Braves,Thu,n,no
43650-PHI@ATL-1,7/4/2019,Philadelphia Phillies,Road,0.324,12.38,lose,1,Philadelphia Phillies,Atlanta Braves,Thu,n,no
43650-SDP@LAD-1,7/4/2019,Los Angeles Dodgers,Home,0.214,0,win,1,San Diego Padres,Los Angeles Dodgers,Thu,n,no
43650-SDP@LAD-1,7/4/2019,San Diego Padres,Road,0.161,4.5,lose,1,San Diego Padres,Los Angeles Dodgers,Thu,n,no
43650-STL@SEA-1,7/4/2019,St. Louis Cardinals,Road,0.294,4,win,1,St. Louis Cardinals,Seattle Mariners,Thu,d,no
43650-STL@SEA-1,7/4/2019,Seattle Mariners,Home,0.303,5,lose,1,St. Louis Cardinals,Seattle Mariners,Thu,d,no
43651-BAL@TOR-1,7/5/2019,Baltimore Orioles,Road,0.2,1,win,1,Baltimore Orioles,Toronto Blue Jays,Fri,n,no
43651-BAL@TOR-1,7/5/2019,Toronto Blue Jays,Home,0.129,4,lose,1,Baltimore Orioles,Toronto Blue Jays,Fri,n,no
43651-BOS@DET-1,7/5/2019,Boston Red Sox,Road,0.35,4,win,1,Boston Red Sox,Detroit Tigers,Fri,n,no
43651-BOS@DET-1,7/5/2019,Detroit Tigers,Home,0.257,7,lose,1,Boston Red Sox,Detroit Tigers,Fri,n,no
43651-COL@ARI-1,7/5/2019,Arizona Diamondbacks,Home,0.3,0,win,1,Colorado Rockies,Arizona Diamondbacks,Fri,n,no
43651-COL@ARI-1,7/5/2019,Colorado Rockies,Road,0.152,9,lose,1,Colorado Rockies,Arizona Diamondbacks,Fri,n,no
43651-KCR@WSN-1,7/5/2019,Kansas City Royals,Road,0.267,3.27,win,1,Kansas City Royals,Washington Nationals,Fri,n,no
43651-KCR@WSN-1,7/5/2019,Washington Nationals,Home,0.31,4.91,lose,1,Kansas City Royals,Washington Nationals,Fri,n,no
43651-LAA@HOU-1,7/5/2019,Los Angeles Angels,Road,0.265,4,win,1,Los Angeles Angels,Houston Astros,Fri,n,no
43651-LAA@HOU-1,7/5/2019,Houston Astros,Home,0.182,5,lose,1,Los Angeles Angels,Houston Astros,Fri,n,no
43651-MIA@ATL-1,7/5/2019,Atlanta Braves,Home,0.172,0,win,1,Miami Marlins,Atlanta Braves,Fri,n,no
43651-MIA@ATL-1,7/5/2019,Miami Marlins,Road,0.212,1.08,lose,1,Miami Marlins,Atlanta Braves,Fri,n,no
43651-MIL@PIT-1,7/5/2019,Milwaukee Brewers,Road,0.317,4.5,win,1,Milwaukee Brewers,Pittsburgh Pirates,Fri,n,no
43651-MIL@PIT-1,7/5/2019,Pittsburgh Pirates,Home,0.31,6.3,lose,1,Milwaukee Brewers,Pittsburgh Pirates,Fri,n,no
43651-NYY@TBR-1,7/5/2019,New York Yankees,Road,0.318,3.27,win,1,New York Yankees,Tampa Bay Rays,Fri,n,no
43651-NYY@TBR-1,7/5/2019,Tampa Bay Rays,Home,0.238,6.55,lose,1,New York Yankees,Tampa Bay Rays,Fri,n,no
43651-OAK@SEA-1,7/5/2019,Oakland Athletics,Road,0.167,2,win,1,Oakland Athletics,Seattle Mariners,Fri,n,no
43651-OAK@SEA-1,7/5/2019,Seattle Mariners,Home,0.167,4,lose,1,Oakland Athletics,Seattle Mariners,Fri,n,no
43651-PHI@NYM-1,7/5/2019,Philadelphia Phillies,Road,0.25,2,win,1,Philadelphia Phillies,New York Mets,Fri,n,no
43651-PHI@NYM-1,7/5/2019,New York Mets,Home,0.212,7,lose,1,Philadelphia Phillies,New York Mets,Fri,n,no
43651-SDP@LAD-1,7/5/2019,San Diego Padres,Road,0.188,1,win,1,San Diego Padres,Los Angeles Dodgers,Fri,n,no
43651-SDP@LAD-1,7/5/2019,Los Angeles Dodgers,Home,0.176,2,lose,1,San Diego Padres,Los Angeles Dodgers,Fri,n,no
43651-STL@SFG-1,7/5/2019,St. Louis Cardinals,Road,0.368,4,win,1,St. Louis Cardinals,San Francisco Giants,Fri,n,no
43651-STL@SFG-1,7/5/2019,San Francisco Giants,Home,0.219,9,lose,1,St. Louis Cardinals,San Francisco Giants,Fri,n,no
43651-TEX@MIN-1,7/5/2019,Minnesota Twins,Home,0.476,6,win,1,Texas Rangers,Minnesota Twins,Fri,n,no
43651-TEX@MIN-1,7/5/2019,Texas Rangers,Road,0.286,16.88,lose,1,Texas Rangers,Minnesota Twins,Fri,n,no
43652-BAL@TOR-1,7/6/2019,Baltimore Orioles,Road,0.278,1,win,1,Baltimore Orioles,Toronto Blue Jays,Sat,d,no
43652-BAL@TOR-1,7/6/2019,Toronto Blue Jays,Home,0.1,5,lose,1,Baltimore Orioles,Toronto Blue Jays,Sat,d,no
43652-BOS@DET-1,7/6/2019,Boston Red Sox,Road,0.405,6,win,1,Boston Red Sox,Detroit Tigers,Sat,d,no
43652-BOS@DET-1,7/6/2019,Detroit Tigers,Home,0.341,9,lose,1,Boston Red Sox,Detroit Tigers,Sat,d,no
43652-CHC@CHW-1,7/6/2019,Chicago Cubs,Road,0.219,1,win,1,Chicago Cubs,Chicago White Sox,Sat,n,no
43652-CHC@CHW-1,7/6/2019,Chicago White Sox,Home,0.182,6,lose,1,Chicago Cubs,Chicago White Sox,Sat,n,no
43652-CLE@CIN-1,7/6/2019,Cleveland Indians,Road,0.289,2,win,1,Cleveland Indians,Cincinnati Reds,Sat,d,no
43652-CLE@CIN-1,7/6/2019,Cincinnati Reds,Home,0.156,7,lose,1,Cleveland Indians,Cincinnati Reds,Sat,d,no
43652-COL@ARI-1,7/6/2019,Arizona Diamondbacks,Home,0.371,2,win,1,Colorado Rockies,Arizona Diamondbacks,Sat,n,no
43652-COL@ARI-1,7/6/2019,Colorado Rockies,Road,0.167,4.5,lose,1,Colorado Rockies,Arizona Diamondbacks,Sat,n,no
43652-KCR@WSN-1,7/6/2019,Washington Nationals,Home,0.375,0,win,1,Kansas City Royals,Washington Nationals,Sat,d,no
43652-KCR@WSN-1,7/6/2019,Kansas City Royals,Road,0.188,5.62,lose,1,Kansas City Royals,Washington Nationals,Sat,d,no
43652-LAA@HOU-1,7/6/2019,Houston Astros,Home,0.312,0,win,1,Los Angeles Angels,Houston Astros,Sat,n,no
43652-LAA@HOU-1,7/6/2019,Los Angeles Angels,Road,0.133,4.5,lose,1,Los Angeles Angels,Houston Astros,Sat,n,no
43652-MIA@ATL-1,7/6/2019,Miami Marlins,Road,0.357,3,win,1,Miami Marlins,Atlanta Braves,Sat,d,no
43652-MIA@ATL-1,7/6/2019,Atlanta Braves,Home,0.265,5,lose,1,Miami Marlins,Atlanta Braves,Sat,d,no
43652-MIL@PIT-1,7/6/2019,Pittsburgh Pirates,Home,0.436,2,win,1,Milwaukee Brewers,Pittsburgh Pirates,Sat,d,no
43652-MIL@PIT-1,7/6/2019,Milwaukee Brewers,Road,0.212,13.5,lose,1,Milwaukee Brewers,Pittsburgh Pirates,Sat,d,no
43652-NYY@TBR-1,7/6/2019,Tampa Bay Rays,Home,0.25,3,win,1,New York Yankees,Tampa Bay Rays,Sat,d,no
43652-NYY@TBR-1,7/6/2019,New York Yankees,Road,0.242,4.15,lose,1,New York Yankees,Tampa Bay Rays,Sat,d,no
43652-OAK@SEA-1,7/6/2019,Seattle Mariners,Home,0.233,3,win,1,Oakland Athletics,Seattle Mariners,Sat,n,no
43652-OAK@SEA-1,7/6/2019,Oakland Athletics,Road,0.182,6.75,lose,1,Oakland Athletics,Seattle Mariners,Sat,n,no
43652-PHI@NYM-1,7/6/2019,New York Mets,Home,0.353,5,win,1,Philadelphia Phillies,New York Mets,Sat,n,no
43652-PHI@NYM-1,7/6/2019,Philadelphia Phillies,Road,0.316,5.62,lose,1,Philadelphia Phillies,New York Mets,Sat,n,no
43652-SDP@LAD-1,7/6/2019,San Diego Padres,Road,0.133,0,win,1,San Diego Padres,Los Angeles Dodgers,Sat,n,no
43652-SDP@LAD-1,7/6/2019,Los Angeles Dodgers,Home,0.182,3,lose,1,San Diego Padres,Los Angeles Dodgers,Sat,n,no
43652-STL@SFG-1,7/6/2019,San Francisco Giants,Home,0.314,4,win,1,St. Louis Cardinals,San Francisco Giants,Sat,n,no
43652-STL@SFG-1,7/6/2019,St. Louis Cardinals,Road,0.286,7.88,lose,1,St. Louis Cardinals,San Francisco Giants,Sat,n,no
43652-TEX@MIN-1,7/6/2019,Minnesota Twins,Home,0.281,4,win,1,Texas Rangers,Minnesota Twins,Sat,d,no
43652-TEX@MIN-1,7/6/2019,Texas Rangers,Road,0.229,6.75,lose,1,Texas Rangers,Minnesota Twins,Sat,d,no
43653-BAL@TOR-1,7/7/2019,Toronto Blue Jays,Home,0.281,1,win,1,Baltimore Orioles,Toronto Blue Jays,Sun,d,no
43653-BAL@TOR-1,7/7/2019,Baltimore Orioles,Road,0.182,6.75,lose,1,Baltimore Orioles,Toronto Blue Jays,Sun,d,no
43653-BOS@DET-1,7/7/2019,Boston Red Sox,Road,0.25,3,win,1,Boston Red Sox,Detroit Tigers,Sun,d,no
43653-BOS@DET-1,7/7/2019,Detroit Tigers,Home,0.182,6,lose,1,Boston Red Sox,Detroit Tigers,Sun,d,no
43653-CHC@CHW-1,7/7/2019,Chicago White Sox,Home,0.267,1,win,1,Chicago Cubs,Chicago White Sox,Sun,d,no
43653-CHC@CHW-1,7/7/2019,Chicago Cubs,Road,0.219,3.38,lose,1,Chicago Cubs,Chicago White Sox,Sun,d,no
43653-CLE@CIN-1,7/7/2019,Cleveland Indians,Road,0.419,1,win,1,Cleveland Indians,Cincinnati Reds,Sun,d,no
43653-CLE@CIN-1,7/7/2019,Cincinnati Reds,Home,0.129,11,lose,1,Cleveland Indians,Cincinnati Reds,Sun,d,no
43653-COL@ARI-1,7/7/2019,Arizona Diamondbacks,Home,0.242,3,win,1,Colorado Rockies,Arizona Diamondbacks,Sun,d,no
43653-COL@ARI-1,7/7/2019,Colorado Rockies,Road,0.133,4.5,lose,1,Colorado Rockies,Arizona Diamondbacks,Sun,d,no
43653-KCR@WSN-1,7/7/2019,Washington Nationals,Home,0.258,2,win,1,Kansas City Royals,Washington Nationals,Sun,d,no
43653-KCR@WSN-1,7/7/2019,Kansas City Royals,Road,0.257,4.5,lose,1,Kansas City Royals,Washington Nationals,Sun,d,no
43653-LAA@HOU-1,7/7/2019,Houston Astros,Home,0.413,9,win,1,Los Angeles Angels,Houston Astros,Sun,d,no
43653-LAA@HOU-1,7/7/2019,Los Angeles Angels,Road,0.356,10.61,lose,1,Los Angeles Angels,Houston Astros,Sun,d,no
43653-MIA@ATL-1,7/7/2019,Atlanta Braves,Home,0.281,3,win,1,Miami Marlins,Atlanta Braves,Sun,d,no
43653-MIA@ATL-1,7/7/2019,Miami Marlins,Road,0.257,4.5,lose,1,Miami Marlins,Atlanta Braves,Sun,d,no
43653-MIL@PIT-1,7/7/2019,Pittsburgh Pirates,Home,0.312,5,win,1,Milwaukee Brewers,Pittsburgh Pirates,Sun,d,no
43653-MIL@PIT-1,7/7/2019,Milwaukee Brewers,Road,0.235,6.75,lose,1,Milwaukee Brewers,Pittsburgh Pirates,Sun,d,no
43653-NYY@TBR-1,7/7/2019,Tampa Bay Rays,Home,0.294,1,win,1,New York Yankees,Tampa Bay Rays,Sun,d,no
43653-NYY@TBR-1,7/7/2019,New York Yankees,Road,0.156,2.25,lose,1,New York Yankees,Tampa Bay Rays,Sun,d,no
43653-OAK@SEA-1,7/7/2019,Oakland Athletics,Road,0.229,4,win,1,Oakland Athletics,Seattle Mariners,Sun,d,no
43653-OAK@SEA-1,7/7/2019,Seattle Mariners,Home,0.297,6,lose,1,Oakland Athletics,Seattle Mariners,Sun,d,no
43653-PHI@NYM-1,7/7/2019,Philadelphia Phillies,Road,0.342,2,win,1,Philadelphia Phillies,New York Mets,Sun,d,no
43653-PHI@NYM-1,7/7/2019,New York Mets,Home,0.152,8,lose,1,Philadelphia Phillies,New York Mets,Sun,d,no
43653-SDP@LAD-1,7/7/2019,San Diego Padres,Road,0.235,3,win,1,San Diego Padres,Los Angeles Dodgers,Sun,d,no
43653-SDP@LAD-1,7/7/2019,Los Angeles Dodgers,Home,0.212,5,lose,1,San Diego Padres,Los Angeles Dodgers,Sun,d,no
43653-STL@SFG-1,7/7/2019,San Francisco Giants,Home,0.08,0,win,1,St. Louis Cardinals,San Francisco Giants,Sun,d,no
43653-STL@SFG-1,7/7/2019,St. Louis Cardinals,Road,0.194,1.12,lose,1,St. Louis Cardinals,San Francisco Giants,Sun,d,no
43653-TEX@MIN-1,7/7/2019,Texas Rangers,Road,0.244,0.82,win,1,Texas Rangers,Minnesota Twins,Sun,d,no
43653-TEX@MIN-1,7/7/2019,Minnesota Twins,Home,0.195,3.27,lose,1,Texas Rangers,Minnesota Twins,Sun,d,no
43657-HOU@TEX-1,7/11/2019,Texas Rangers,Home,0.324,0,win,1,Houston Astros,Texas Rangers,Thu,n,no
43657-HOU@TEX-1,7/11/2019,Houston Astros,Road,0.212,5.62,lose,1,Houston Astros,Texas Rangers,Thu,n,no
43658-ARI@STL-1,7/12/2019,Arizona Diamondbacks,Road,0.194,1,win,1,Arizona Diamondbacks,St. Louis Cardinals,Fri,n,no
43658-ARI@STL-1,7/12/2019,St. Louis Cardinals,Home,0.125,4,lose,1,Arizona Diamondbacks,St. Louis Cardinals,Fri,n,no
43658-ATL@SDP-1,7/12/2019,Atlanta Braves,Road,0.25,3,win,1,Atlanta Braves,San Diego Padres,Fri,n,no
43658-ATL@SDP-1,7/12/2019,San Diego Padres,Home,0.273,5,lose,1,Atlanta Braves,San Diego Padres,Fri,n,no
43658-CHW@OAK-1,7/12/2019,Oakland Athletics,Home,0.371,1,win,1,Chicago White Sox,Oakland Athletics,Fri,n,no
43658-CHW@OAK-1,7/12/2019,Chicago White Sox,Road,0.278,5.62,lose,1,Chicago White Sox,Oakland Athletics,Fri,n,no
43658-CIN@COL-1,7/12/2019,Colorado Rockies,Home,0.276,2,win,1,Cincinnati Reds,Colorado Rockies,Fri,n,no
43658-CIN@COL-1,7/12/2019,Cincinnati Reds,Road,0.194,3.38,lose,1,Cincinnati Reds,Colorado Rockies,Fri,n,no
43658-DET@KCR-1,7/12/2019,Kansas City Royals,Home,0.29,5,win,1,Detroit Tigers,Kansas City Royals,Fri,n,no
43658-DET@KCR-1,7/12/2019,Detroit Tigers,Road,0.257,7.88,lose,1,Detroit Tigers,Kansas City Royals,Fri,n,no
43658-HOU@TEX-1,7/12/2019,Houston Astros,Road,0.257,8.31,lose,1,Houston Astros,Texas Rangers,Fri,n,no
43658-LAD@BOS-1,7/12/2019,Boston Red Sox,Home,0.258,1,win,1,Los Angeles Dodgers,Boston Red Sox,Fri,n,no
43658-LAD@BOS-1,7/12/2019,Los Angeles Dodgers,Road,0.156,9,lose,1,Los Angeles Dodgers,Boston Red Sox,Fri,n,no
43658-MIN@CLE-1,7/12/2019,Minnesota Twins,Road,0.235,1,win,1,Minnesota Twins,Cleveland Indians,Fri,n,no
43658-MIN@CLE-1,7/12/2019,Cleveland Indians,Home,0.188,2,lose,1,Minnesota Twins,Cleveland Indians,Fri,n,no
43658-NYM@MIA-1,7/12/2019,Miami Marlins,Home,0.276,4,win,1,New York Mets,Miami Marlins,Fri,n,no
43658-NYM@MIA-1,7/12/2019,New York Mets,Road,0.161,9,lose,1,New York Mets,Miami Marlins,Fri,n,no
43658-PIT@CHC-1,7/12/2019,Chicago Cubs,Home,0.214,3,win,1,Pittsburgh Pirates,Chicago Cubs,Fri,d,no
43658-PIT@CHC-1,7/12/2019,Pittsburgh Pirates,Road,0.156,4.5,lose,1,Pittsburgh Pirates,Chicago Cubs,Fri,d,no
43658-SEA@LAA-1,7/12/2019,Los Angeles Angels,Home,0.342,0,win,1,Seattle Mariners,Los Angeles Angels,Fri,n,no
43658-SEA@LAA-1,7/12/2019,Seattle Mariners,Road,0,10.12,lose,1,Seattle Mariners,Los Angeles Angels,Fri,n,no
43658-SFG@MIL-1,7/12/2019,San Francisco Giants,Road,0.25,6.3,win,1,San Francisco Giants,Milwaukee Brewers,Fri,n,no
43658-SFG@MIL-1,7/12/2019,Milwaukee Brewers,Home,0.317,9,lose,1,San Francisco Giants,Milwaukee Brewers,Fri,n,no
43658-TBR@BAL-1,7/12/2019,Tampa Bay Rays,Road,0.417,4,win,1,Tampa Bay Rays,Baltimore Orioles,Fri,n,no
43658-TBR@BAL-1,7/12/2019,Baltimore Orioles,Home,0.156,14,lose,1,Tampa Bay Rays,Baltimore Orioles,Fri,n,no
43658-TOR@NYY-1,7/12/2019,New York Yankees,Home,0.303,0,win,1,Toronto Blue Jays,New York Yankees,Fri,n,no
43658-TOR@NYY-1,7/12/2019,Toronto Blue Jays,Road,0.188,4.5,lose,1,Toronto Blue Jays,New York Yankees,Fri,n,no
43658-WSN@PHI-1,7/12/2019,Washington Nationals,Road,0.265,0,win,1,Washington Nationals,Philadelphia Phillies,Fri,n,no
43658-WSN@PHI-1,7/12/2019,Philadelphia Phillies,Home,0.235,4,lose,1,Washington Nationals,Philadelphia Phillies,Fri,n,no
43659-ARI@STL-1,7/13/2019,St. Louis Cardinals,Home,0.226,2,win,1,Arizona Diamondbacks,St. Louis Cardinals,Sat,n,no
43659-ARI@STL-1,7/13/2019,Arizona Diamondbacks,Road,0.129,1.12,lose,1,Arizona Diamondbacks,St. Louis Cardinals,Sat,n,no
43659-ATL@SDP-1,7/13/2019,Atlanta Braves,Road,0.275,3.6,win,1,Atlanta Braves,San Diego Padres,Sat,n,no
43659-ATL@SDP-1,7/13/2019,San Diego Padres,Home,0.156,6.3,lose,1,Atlanta Braves,San Diego Padres,Sat,n,no
43659-CHW@OAK-1,7/13/2019,Oakland Athletics,Home,0.382,2,win,1,Chicago White Sox,Oakland Athletics,Sat,d,no
43659-CHW@OAK-1,7/13/2019,Chicago White Sox,Road,0.206,13.5,lose,1,Chicago White Sox,Oakland Athletics,Sat,d,no
43659-CIN@COL-1,7/13/2019,Cincinnati Reds,Road,0.5,8,win,1,Cincinnati Reds,Colorado Rockies,Sat,n,no
43659-CIN@COL-1,7/13/2019,Colorado Rockies,Home,0.385,17,lose,1,Cincinnati Reds,Colorado Rockies,Sat,n,no
43659-DET@KCR-1,7/13/2019,Kansas City Royals,Home,0.286,1,win,1,Detroit Tigers,Kansas City Royals,Sat,n,no
43659-DET@KCR-1,7/13/2019,Detroit Tigers,Road,0.129,4.5,lose,1,Detroit Tigers,Kansas City Royals,Sat,n,no
43659-HOU@TEX-1,7/13/2019,Houston Astros,Road,0.302,3.27,win,1,Houston Astros,Texas Rangers,Sat,n,no
43659-HOU@TEX-1,7/13/2019,Texas Rangers,Home,0.15,5.73,lose,1,Houston Astros,Texas Rangers,Sat,n,no
43659-LAD@BOS-1,7/13/2019,Los Angeles Dodgers,Road,0.359,2,win,1,Los Angeles Dodgers,Boston Red Sox,Sat,n,no
43659-LAD@BOS-1,7/13/2019,Boston Red Sox,Home,0.188,11,lose,1,Los Angeles Dodgers,Boston Red Sox,Sat,n,no
43659-MIN@CLE-1,7/13/2019,Minnesota Twins,Road,0.297,2,win,1,Minnesota Twins,Cleveland Indians,Sat,n,no
43659-MIN@CLE-1,7/13/2019,Cleveland Indians,Home,0.167,5,lose,1,Minnesota Twins,Cleveland Indians,Sat,n,no
43659-NYM@MIA-1,7/13/2019,New York Mets,Road,0.242,2,win,1,New York Mets,Miami Marlins,Sat,n,no
43659-NYM@MIA-1,7/13/2019,Miami Marlins,Home,0.182,4,lose,1,New York Mets,Miami Marlins,Sat,n,no
43659-PIT@CHC-1,7/13/2019,Chicago Cubs,Home,0.361,4,win,1,Pittsburgh Pirates,Chicago Cubs,Sat,d,no
43659-PIT@CHC-1,7/13/2019,Pittsburgh Pirates,Road,0.297,11.25,lose,1,Pittsburgh Pirates,Chicago Cubs,Sat,d,no
43659-SEA@LAA-1,7/13/2019,Los Angeles Angels,Home,0.353,2,win,1,Seattle Mariners,Los Angeles Angels,Sat,n,no
43659-SEA@LAA-1,7/13/2019,Seattle Mariners,Road,0.2,10.12,lose,1,Seattle Mariners,Los Angeles Angels,Sat,n,no
43659-SFG@MIL-1,7/13/2019,Milwaukee Brewers,Home,0.385,2,win,1,San Francisco Giants,Milwaukee Brewers,Sat,n,no
43659-SFG@MIL-1,7/13/2019,San Francisco Giants,Road,0.219,3.12,lose,1,San Francisco Giants,Milwaukee Brewers,Sat,n,no
43659-TBR@BAL-1,7/13/2019,Baltimore Orioles,Home,0.226,1,win,1,Tampa Bay Rays,Baltimore Orioles,Sun,d,yes
43659-TBR@BAL-1,7/13/2019,Tampa Bay Rays,Road,0.107,2.25,lose,1,Tampa Bay Rays,Baltimore Orioles,Sun,d,yes
43659-TBR@BAL-2,7/13/2019,Tampa Bay Rays,Road,0.366,4,win,2,Tampa Bay Rays,Baltimore Orioles,Sat,n,yes
43659-TBR@BAL-2,7/13/2019,Baltimore Orioles,Home,0.27,12,lose,2,Tampa Bay Rays,Baltimore Orioles,Sat,n,yes
43659-TOR@NYY-1,7/13/2019,Toronto Blue Jays,Road,0.229,1,win,1,Toronto Blue Jays,New York Yankees,Sat,d,no
43659-TOR@NYY-1,7/13/2019,New York Yankees,Home,0.235,2,lose,1,Toronto Blue Jays,New York Yankees,Sat,d,no
43659-WSN@PHI-1,7/13/2019,Washington Nationals,Road,0.25,3,win,1,Washington Nationals,Philadelphia Phillies,Sat,n,no
43659-WSN@PHI-1,7/13/2019,Philadelphia Phillies,Home,0.219,3,lose,1,Washington Nationals,Philadelphia Phillies,Sat,n,no
43660-ARI@STL-1,7/14/2019,St. Louis Cardinals,Home,0.3,2,win,1,Arizona Diamondbacks,St. Louis Cardinals,Sun,d,no
43660-ARI@STL-1,7/14/2019,Arizona Diamondbacks,Road,0.235,5.62,lose,1,Arizona Diamondbacks,St. Louis Cardinals,Sun,d,no
43660-ATL@SDP-1,7/14/2019,Atlanta Braves,Road,0.2,1,win,1,Atlanta Braves,San Diego Padres,Sun,d,no
43660-ATL@SDP-1,7/14/2019,San Diego Padres,Home,0.278,4,lose,1,Atlanta Braves,San Diego Padres,Sun,d,no
43660-CHW@OAK-1,7/14/2019,Oakland Athletics,Home,0.219,2,win,1,Chicago White Sox,Oakland Athletics,Sun,d,no
43660-CHW@OAK-1,7/14/2019,Chicago White Sox,Road,0.226,1.12,lose,1,Chicago White Sox,Oakland Athletics,Sun,d,no
43660-CIN@COL-1,7/14/2019,Colorado Rockies,Home,0.359,9,win,1,Cincinnati Reds,Colorado Rockies,Sun,d,no
43660-CIN@COL-1,7/14/2019,Cincinnati Reds,Road,0.273,6.75,lose,1,Cincinnati Reds,Colorado Rockies,Sun,d,no
43660-DET@KCR-1,7/14/2019,Detroit Tigers,Road,0.422,8,win,1,Detroit Tigers,Kansas City Royals,Sun,d,no
43660-DET@KCR-1,7/14/2019,Kansas City Royals,Home,0.278,12,lose,1,Detroit Tigers,Kansas City Royals,Sun,d,no
43660-HOU@TEX-1,7/14/2019,Houston Astros,Road,0.316,4,win,1,Houston Astros,Texas Rangers,Sun,d,no
43660-HOU@TEX-1,7/14/2019,Texas Rangers,Home,0.161,9,lose,1,Houston Astros,Texas Rangers,Sun,d,no
43660-LAD@BOS-1,7/14/2019,Los Angeles Dodgers,Road,0.2,1.5,win,1,Los Angeles Dodgers,Boston Red Sox,Sun,n,no
43660-LAD@BOS-1,7/14/2019,Boston Red Sox,Home,0.239,1.5,lose,1,Los Angeles Dodgers,Boston Red Sox,Sun,n,no
43660-MIN@CLE-1,7/14/2019,Cleveland Indians,Home,0.226,3,win,1,Minnesota Twins,Cleveland Indians,Sun,d,no
43660-MIN@CLE-1,7/14/2019,Minnesota Twins,Road,0.2,4.5,lose,1,Minnesota Twins,Cleveland Indians,Sun,d,no
43660-NYM@MIA-1,7/14/2019,New York Mets,Road,0.316,2,win,1,New York Mets,Miami Marlins,Sun,d,no
43660-NYM@MIA-1,7/14/2019,Miami Marlins,Home,0.306,6,lose,1,New York Mets,Miami Marlins,Sun,d,no
43660-PIT@CHC-1,7/14/2019,Chicago Cubs,Home,0.394,3,win,1,Pittsburgh Pirates,Chicago Cubs,Sun,d,no
43660-PIT@CHC-1,7/14/2019,Pittsburgh Pirates,Road,0.281,9,lose,1,Pittsburgh Pirates,Chicago Cubs,Sun,d,no
43660-SEA@LAA-1,7/14/2019,Los Angeles Angels,Home,0.207,3,win,1,Seattle Mariners,Los Angeles Angels,Sun,d,no
43660-SEA@LAA-1,7/14/2019,Seattle Mariners,Road,0.286,6.75,lose,1,Seattle Mariners,Los Angeles Angels,Sun,d,no
43660-SFG@MIL-1,7/14/2019,San Francisco Giants,Road,0.306,3,win,1,San Francisco Giants,Milwaukee Brewers,Sun,d,no
43660-SFG@MIL-1,7/14/2019,Milwaukee Brewers,Home,0.229,7,lose,1,San Francisco Giants,Milwaukee Brewers,Sun,d,no
43660-TBR@BAL-1,7/14/2019,Tampa Bay Rays,Road,0.167,1,win,1,Tampa Bay Rays,Baltimore Orioles,Sun,d,no
43660-TBR@BAL-1,7/14/2019,Baltimore Orioles,Home,0.1,4,lose,1,Tampa Bay Rays,Baltimore Orioles,Sun,d,no
43660-TOR@NYY-1,7/14/2019,New York Yankees,Home,0.312,2,win,1,Toronto Blue Jays,New York Yankees,Sun,d,no
43660-TOR@NYY-1,7/14/2019,Toronto Blue Jays,Road,0.171,4.5,lose,1,Toronto Blue Jays,New York Yankees,Sun,d,no
43660-WSN@PHI-1,7/14/2019,Philadelphia Phillies,Home,0.219,3,win,1,Washington Nationals,Philadelphia Phillies,Sun,d,no
43660-WSN@PHI-1,7/14/2019,Washington Nationals,Road,0.233,4.32,lose,1,Washington Nationals,Philadelphia Phillies,Sun,d,no
