game_date,game_number,game_day,visiting_team,home_team,day_night,double_header
8/25/2019,1,Sun,New York Yankees,Los Angeles Dodgers,d,no
8/25/2019,1,Sun,Philadelphia Phillies,Miami Marlins,d,no
8/25/2019,1,Sun,Arizona Diamondbacks,Milwaukee Brewers,d,no
8/25/2019,1,Sun,Detroit Tigers,Minnesota Twins,d,no
8/25/2019,1,Sun,Atlanta Braves,New York Mets,d,no
8/25/2019,1,Sun,San Francisco Giants,Oakland Athletics,d,no
8/25/2019,1,Sun,Cincinnati Reds,Pittsburgh Pirates,d,no
8/25/2019,1,Sun,Boston Red Sox,San Diego Padres,d,no
8/25/2019,1,Sun,Toronto Blue Jays,Seattle Mariners,d,no
8/25/2019,1,Sun,Colorado Rockies,St. Louis Cardinals,d,no
8/26/2019,1,Wed,Atlanta Braves,Colorado Rockies,d,no
8/26/2019,1,Mon,Oakland Athletics,Kansas City Royals,n,no
8/26/2019,1,Mon,Cincinnati Reds,Miami Marlins,n,no
8/26/2019,1,Mon,St. Louis Cardinals,Milwaukee Brewers,n,no
8/26/2019,1,Mon,Pittsburgh Pirates,Philadelphia Phillies,n,no
8/26/2019,1,Mon,Los Angeles Dodgers,San Diego Padres,n,no
8/26/2019,1,Mon,New York Yankees,Seattle Mariners,n,no
8/26/2019,1,Mon,Arizona Diamondbacks,San Francisco Giants,n,no
8/27/2019,1,Tue,Texas Rangers,Los Angeles Angels,n,no
8/27/2019,1,Tue,Minnesota Twins,Chicago White Sox,n,no
8/27/2019,1,Tue,Boston Red Sox,Colorado Rockies,n,no
8/27/2019,1,Tue,Cleveland Indians,Detroit Tigers,n,no
8/27/2019,1,Tue,Tampa Bay Rays,Houston Astros,n,no
8/27/2019,1,Tue,Oakland Athletics,Kansas City Royals,n,no
8/27/2019,1,Tue,Cincinnati Reds,Miami Marlins,n,no
8/27/2019,1,Tue,St. Louis Cardinals,Milwaukee Brewers,n,no
8/27/2019,1,Tue,Chicago Cubs,New York Mets,n,no
8/27/2019,1,Tue,Pittsburgh Pirates,Philadelphia Phillies,n,no
8/27/2019,1,Tue,Los Angeles Dodgers,San Diego Padres,n,no
8/27/2019,1,Tue,New York Yankees,Seattle Mariners,n,no
8/27/2019,1,Tue,Arizona Diamondbacks,San Francisco Giants,n,no
8/27/2019,1,Tue,Atlanta Braves,Toronto Blue Jays,n,no
8/27/2019,1,Tue,Baltimore Orioles,Washington Nationals,n,no
8/28/2019,1,Wed,Texas Rangers,Los Angeles Angels,n,no
8/28/2019,1,Wed,Minnesota Twins,Chicago White Sox,n,no
8/28/2019,1,Wed,Boston Red Sox,Colorado Rockies,n,no
8/28/2019,1,Wed,Cleveland Indians,Detroit Tigers,n,no
8/28/2019,1,Wed,Tampa Bay Rays,Houston Astros,n,no
8/28/2019,1,Wed,Oakland Athletics,Kansas City Royals,n,no
8/28/2019,1,Wed,Cincinnati Reds,Miami Marlins,n,no
8/28/2019,1,Wed,St. Louis Cardinals,Milwaukee Brewers,d,no
8/28/2019,1,Wed,Chicago Cubs,New York Mets,n,no
8/28/2019,1,Wed,Pittsburgh Pirates,Philadelphia Phillies,n,no
8/28/2019,1,Wed,Los Angeles Dodgers,San Diego Padres,n,no
8/28/2019,1,Wed,New York Yankees,Seattle Mariners,d,no
8/28/2019,1,Wed,Atlanta Braves,Toronto Blue Jays,n,no
8/28/2019,1,Wed,Baltimore Orioles,Washington Nationals,n,no
8/29/2019,1,Thu,Los Angeles Dodgers,Arizona Diamondbacks,n,no
8/29/2019,1,Thu,Minnesota Twins,Chicago White Sox,d,no
8/29/2019,1,Thu,Pittsburgh Pirates,Colorado Rockies,n,no
8/29/2019,1,Thu,Cleveland Indians,Detroit Tigers,d,no
8/29/2019,1,Thu,Tampa Bay Rays,Houston Astros,d,no
8/29/2019,1,Thu,Oakland Athletics,Kansas City Royals,d,no
8/29/2019,1,Thu,Cincinnati Reds,Miami Marlins,n,no
8/29/2019,1,Thu,Chicago Cubs,New York Mets,n,no
8/29/2019,1,Thu,San Diego Padres,San Francisco Giants,n,no
8/29/2019,1,Thu,Seattle Mariners,Texas Rangers,n,no
8/30/2019,1,Fri,Boston Red Sox,Los Angeles Angels,n,no
8/30/2019,1,Fri,Los Angeles Dodgers,Arizona Diamondbacks,n,no
8/30/2019,1,Fri,Chicago White Sox,Atlanta Braves,n,no
8/30/2019,1,Fri,Milwaukee Brewers,Chicago Cubs,d,no
8/30/2019,1,Fri,Pittsburgh Pirates,Colorado Rockies,n,no
8/30/2019,1,Fri,Minnesota Twins,Detroit Tigers,n,no
8/30/2019,1,Fri,Baltimore Orioles,Kansas City Royals,n,no
8/30/2019,1,Fri,Oakland Athletics,New York Yankees,n,no
8/30/2019,1,Fri,New York Mets,Philadelphia Phillies,n,no
8/30/2019,1,Fri,San Diego Padres,San Francisco Giants,n,no
8/30/2019,1,Fri,Cleveland Indians,Tampa Bay Rays,n,no
8/30/2019,1,Fri,Seattle Mariners,Texas Rangers,n,no
8/30/2019,1,Fri,Houston Astros,Toronto Blue Jays,n,no
8/30/2019,1,Fri,Miami Marlins,Washington Nationals,n,no
8/31/2019,2,Sat,Cincinnati Reds,St. Louis Cardinals,n,yes
8/31/2019,1,Wed,Cincinnati Reds,St. Louis Cardinals,d,yes
8/31/2019,1,Sat,Boston Red Sox,Los Angeles Angels,n,no
8/31/2019,1,Sat,Los Angeles Dodgers,Arizona Diamondbacks,n,no
8/31/2019,1,Sat,Chicago White Sox,Atlanta Braves,n,no
8/31/2019,1,Sat,Milwaukee Brewers,Chicago Cubs,d,no
8/31/2019,1,Sat,Pittsburgh Pirates,Colorado Rockies,n,no
8/31/2019,1,Sat,Minnesota Twins,Detroit Tigers,n,no
8/31/2019,1,Sat,Baltimore Orioles,Kansas City Royals,n,no
8/31/2019,1,Sat,Oakland Athletics,New York Yankees,d,no
8/31/2019,1,Sat,New York Mets,Philadelphia Phillies,d,no
8/31/2019,1,Sat,San Diego Padres,San Francisco Giants,n,no
8/31/2019,1,Sat,Cleveland Indians,Tampa Bay Rays,n,no
8/31/2019,1,Sat,Seattle Mariners,Texas Rangers,n,no
8/31/2019,1,Sat,Houston Astros,Toronto Blue Jays,d,no
8/31/2019,1,Sat,Miami Marlins,Washington Nationals,n,no
9/1/2019,2,Sun,Cincinnati Reds,St. Louis Cardinals,d,yes
9/1/2019,1,Fri,Cincinnati Reds,St. Louis Cardinals,d,yes
9/1/2019,1,Sun,Boston Red Sox,Los Angeles Angels,d,no
9/1/2019,1,Sun,Los Angeles Dodgers,Arizona Diamondbacks,d,no
9/1/2019,1,Sun,Chicago White Sox,Atlanta Braves,n,no
9/1/2019,1,Sun,Milwaukee Brewers,Chicago Cubs,d,no
9/1/2019,1,Sun,Pittsburgh Pirates,Colorado Rockies,d,no
9/1/2019,1,Sun,Minnesota Twins,Detroit Tigers,d,no
9/1/2019,1,Sun,Baltimore Orioles,Kansas City Royals,d,no
9/1/2019,1,Sun,Oakland Athletics,New York Yankees,d,no
9/1/2019,1,Sun,New York Mets,Philadelphia Phillies,d,no
9/1/2019,1,Sun,San Diego Padres,San Francisco Giants,d,no
9/1/2019,1,Sun,Cleveland Indians,Tampa Bay Rays,d,no
9/1/2019,1,Sun,Seattle Mariners,Texas Rangers,d,no
9/1/2019,1,Sun,Houston Astros,Toronto Blue Jays,d,no
9/1/2019,1,Sun,Miami Marlins,Washington Nationals,d,no
9/2/2019,1,Mon,San Diego Padres,Arizona Diamondbacks,d,no
9/2/2019,1,Mon,Toronto Blue Jays,Atlanta Braves,d,no
9/2/2019,1,Mon,Seattle Mariners,Chicago Cubs,d,no
9/2/2019,1,Mon,Philadelphia Phillies,Cincinnati Reds,d,no
9/2/2019,1,Mon,Chicago White Sox,Cleveland Indians,n,no
9/2/2019,1,Mon,Minnesota Twins,Detroit Tigers,d,no
9/2/2019,1,Mon,Colorado Rockies,Los Angeles Dodgers,n,no
9/2/2019,1,Mon,Houston Astros,Milwaukee Brewers,d,no
9/2/2019,1,Mon,Texas Rangers,New York Yankees,d,no
9/2/2019,1,Mon,San Francisco Giants,St. Louis Cardinals,d,no
9/2/2019,1,Mon,Baltimore Orioles,Tampa Bay Rays,d,no
9/2/2019,1,Mon,New York Mets,Washington Nationals,d,no
9/3/2019,2,Tue,Baltimore Orioles,Tampa Bay Rays,n,yes
9/3/2019,1,Wed,Baltimore Orioles,Tampa Bay Rays,d,yes
9/3/2019,1,Tue,San Diego Padres,Arizona Diamondbacks,n,no
9/3/2019,1,Tue,Toronto Blue Jays,Atlanta Braves,n,no
9/3/2019,1,Tue,Minnesota Twins,Boston Red Sox,n,no
9/3/2019,1,Tue,Seattle Mariners,Chicago Cubs,n,no
9/3/2019,1,Tue,Philadelphia Phillies,Cincinnati Reds,n,no
9/3/2019,1,Tue,Chicago White Sox,Cleveland Indians,n,no
9/3/2019,1,Tue,Detroit Tigers,Kansas City Royals,n,no
9/3/2019,1,Tue,Colorado Rockies,Los Angeles Dodgers,n,no
9/3/2019,1,Tue,Houston Astros,Milwaukee Brewers,n,no
9/3/2019,1,Tue,Texas Rangers,New York Yankees,n,no
9/3/2019,1,Tue,Los Angeles Angels,Oakland Athletics,n,no
9/3/2019,1,Tue,Miami Marlins,Pittsburgh Pirates,n,no
9/3/2019,1,Tue,San Francisco Giants,St. Louis Cardinals,n,no
9/3/2019,1,Tue,New York Mets,Washington Nationals,n,no
9/4/2019,1,Wed,San Diego Padres,Arizona Diamondbacks,n,no
9/4/2019,1,Wed,Minnesota Twins,Boston Red Sox,n,no
9/4/2019,1,Wed,Philadelphia Phillies,Cincinnati Reds,n,no
9/4/2019,1,Wed,Chicago White Sox,Cleveland Indians,n,no
9/4/2019,1,Wed,Detroit Tigers,Kansas City Royals,n,no
9/4/2019,1,Wed,Colorado Rockies,Los Angeles Dodgers,n,no
9/4/2019,1,Wed,Texas Rangers,New York Yankees,n,no
9/4/2019,1,Wed,Los Angeles Angels,Oakland Athletics,n,no
9/4/2019,1,Wed,Miami Marlins,Pittsburgh Pirates,n,no
9/4/2019,1,Wed,San Francisco Giants,St. Louis Cardinals,n,no
9/4/2019,1,Wed,New York Mets,Washington Nationals,d,no
9/5/2019,1,Thu,Washington Nationals,Atlanta Braves,n,no
9/5/2019,1,Thu,Texas Rangers,Baltimore Orioles,n,no
9/5/2019,1,Thu,Minnesota Twins,Boston Red Sox,n,no
9/5/2019,1,Thu,Philadelphia Phillies,Cincinnati Reds,d,no
9/5/2019,1,Thu,Chicago White Sox,Cleveland Indians,d,no
9/5/2019,1,Thu,Seattle Mariners,Houston Astros,n,no
9/5/2019,1,Thu,Detroit Tigers,Kansas City Royals,d,no
9/5/2019,1,Thu,Chicago Cubs,Milwaukee Brewers,n,no
9/5/2019,1,Thu,Los Angeles Angels,Oakland Athletics,d,no
9/5/2019,1,Thu,Miami Marlins,Pittsburgh Pirates,n,no
9/5/2019,1,Thu,San Francisco Giants,St. Louis Cardinals,d,no
9/5/2019,1,Thu,Toronto Blue Jays,Tampa Bay Rays,n,no
9/6/2019,1,Fri,Washington Nationals,Atlanta Braves,n,no
9/6/2019,1,Fri,Texas Rangers,Baltimore Orioles,n,no
9/6/2019,1,Fri,New York Yankees,Boston Red Sox,n,no
9/6/2019,1,Fri,Los Angeles Angels,Chicago White Sox,n,no
9/6/2019,1,Fri,Arizona Diamondbacks,Cincinnati Reds,n,no
9/6/2019,1,Fri,Seattle Mariners,Houston Astros,n,no
9/6/2019,1,Fri,San Francisco Giants,Los Angeles Dodgers,n,no
9/6/2019,1,Fri,Kansas City Royals,Miami Marlins,n,no
9/6/2019,1,Fri,Chicago Cubs,Milwaukee Brewers,n,no
9/6/2019,1,Fri,Cleveland Indians,Minnesota Twins,n,no
9/6/2019,1,Fri,Philadelphia Phillies,New York Mets,n,no
9/6/2019,1,Fri,Detroit Tigers,Oakland Athletics,n,no
9/6/2019,1,Fri,St. Louis Cardinals,Pittsburgh Pirates,n,no
9/6/2019,1,Fri,Colorado Rockies,San Diego Padres,n,no
9/6/2019,1,Fri,Toronto Blue Jays,Tampa Bay Rays,n,no
9/7/2019,1,Sat,Washington Nationals,Atlanta Braves,n,no
9/7/2019,1,Sat,Texas Rangers,Baltimore Orioles,n,no
9/7/2019,1,Sat,New York Yankees,Boston Red Sox,d,no
9/7/2019,1,Sat,Los Angeles Angels,Chicago White Sox,n,no
9/7/2019,1,Sat,Arizona Diamondbacks,Cincinnati Reds,d,no
9/7/2019,1,Sat,Seattle Mariners,Houston Astros,n,no
9/7/2019,1,Sat,San Francisco Giants,Los Angeles Dodgers,n,no
9/7/2019,1,Sat,Kansas City Royals,Miami Marlins,n,no
9/7/2019,1,Sat,Chicago Cubs,Milwaukee Brewers,n,no
9/7/2019,1,Sat,Cleveland Indians,Minnesota Twins,n,no
9/7/2019,1,Sat,Philadelphia Phillies,New York Mets,n,no
9/7/2019,1,Sat,Detroit Tigers,Oakland Athletics,n,no
9/7/2019,1,Sat,St. Louis Cardinals,Pittsburgh Pirates,n,no
9/7/2019,1,Sat,Colorado Rockies,San Diego Padres,n,no
9/7/2019,1,Sat,Toronto Blue Jays,Tampa Bay Rays,n,no
9/8/2019,1,Sun,Washington Nationals,Atlanta Braves,d,no
9/8/2019,1,Sun,Texas Rangers,Baltimore Orioles,d,no
9/8/2019,1,Sun,New York Yankees,Boston Red Sox,n,no
9/8/2019,1,Sun,Los Angeles Angels,Chicago White Sox,d,no
9/8/2019,1,Sun,Arizona Diamondbacks,Cincinnati Reds,d,no
9/8/2019,1,Sun,Seattle Mariners,Houston Astros,d,no
9/8/2019,1,Sun,San Francisco Giants,Los Angeles Dodgers,d,no
9/8/2019,1,Sun,Kansas City Royals,Miami Marlins,d,no
9/8/2019,1,Sun,Chicago Cubs,Milwaukee Brewers,d,no
9/8/2019,1,Sun,Cleveland Indians,Minnesota Twins,d,no
9/8/2019,1,Sun,Philadelphia Phillies,New York Mets,d,no
9/8/2019,1,Sun,Detroit Tigers,Oakland Athletics,d,no
9/8/2019,1,Sun,St. Louis Cardinals,Pittsburgh Pirates,d,no
9/8/2019,1,Sun,Colorado Rockies,San Diego Padres,d,no
9/8/2019,1,Sun,Toronto Blue Jays,Tampa Bay Rays,d,no
9/9/2019,1,Mon,Cleveland Indians,Los Angeles Angels,n,no
9/9/2019,1,Mon,New York Yankees,Boston Red Sox,n,no
9/9/2019,1,Mon,Oakland Athletics,Houston Astros,n,no
9/9/2019,1,Mon,Milwaukee Brewers,Miami Marlins,n,no
9/9/2019,1,Mon,Arizona Diamondbacks,New York Mets,n,no
9/9/2019,1,Mon,Atlanta Braves,Philadelphia Phillies,n,no
9/9/2019,1,Mon,Chicago Cubs,San Diego Padres,n,no
9/9/2019,1,Mon,Pittsburgh Pirates,San Francisco Giants,n,no
9/10/2019,1,Tue,Cleveland Indians,Los Angeles Angels,n,no
9/10/2019,1,Tue,Los Angeles Dodgers,Baltimore Orioles,n,no
9/10/2019,1,Tue,Kansas City Royals,Chicago White Sox,n,no
9/10/2019,1,Tue,St. Louis Cardinals,Colorado Rockies,n,no
9/10/2019,1,Tue,New York Yankees,Detroit Tigers,n,no
9/10/2019,1,Tue,Oakland Athletics,Houston Astros,n,no
9/10/2019,1,Tue,Milwaukee Brewers,Miami Marlins,n,no
9/10/2019,1,Tue,Washington Nationals,Minnesota Twins,n,no
9/10/2019,1,Tue,Arizona Diamondbacks,New York Mets,n,no
9/10/2019,1,Tue,Atlanta Braves,Philadelphia Phillies,n,no
9/10/2019,1,Tue,Chicago Cubs,San Diego Padres,n,no
9/10/2019,1,Tue,Cincinnati Reds,Seattle Mariners,n,no
9/10/2019,1,Tue,Pittsburgh Pirates,San Francisco Giants,n,no
9/10/2019,1,Tue,Tampa Bay Rays,Texas Rangers,n,no
9/10/2019,1,Tue,Boston Red Sox,Toronto Blue Jays,n,no
9/11/2019,1,Wed,Cleveland Indians,Los Angeles Angels,n,no
9/11/2019,1,Wed,Los Angeles Dodgers,Baltimore Orioles,n,no
9/11/2019,1,Wed,Kansas City Royals,Chicago White Sox,n,no
9/11/2019,1,Wed,St. Louis Cardinals,Colorado Rockies,n,no
9/11/2019,1,Wed,Oakland Athletics,Houston Astros,n,no
9/11/2019,1,Wed,Milwaukee Brewers,Miami Marlins,n,no
9/11/2019,1,Wed,Washington Nationals,Minnesota Twins,n,no
9/11/2019,1,Wed,Arizona Diamondbacks,New York Mets,n,no
9/11/2019,1,Wed,Atlanta Braves,Philadelphia Phillies,n,no
9/11/2019,1,Wed,Chicago Cubs,San Diego Padres,n,no
9/11/2019,1,Wed,Cincinnati Reds,Seattle Mariners,n,no
9/11/2019,1,Wed,Pittsburgh Pirates,San Francisco Giants,n,no
9/11/2019,1,Wed,Tampa Bay Rays,Texas Rangers,n,no
9/11/2019,1,Wed,Boston Red Sox,Toronto Blue Jays,n,no
9/12/2019,2,Thu,New York Yankees,Detroit Tigers,d,yes
9/12/2019,1,Wed,New York Yankees,Detroit Tigers,d,yes
9/12/2019,1,Thu,Los Angeles Dodgers,Baltimore Orioles,n,no
9/12/2019,1,Thu,Kansas City Royals,Chicago White Sox,d,no
9/12/2019,1,Thu,St. Louis Cardinals,Colorado Rockies,d,no
9/12/2019,1,Thu,Oakland Athletics,Houston Astros,n,no
9/12/2019,1,Thu,Milwaukee Brewers,Miami Marlins,d,no
9/12/2019,1,Thu,Washington Nationals,Minnesota Twins,n,no
9/12/2019,1,Thu,Arizona Diamondbacks,New York Mets,d,no
9/12/2019,1,Thu,Atlanta Braves,Philadelphia Phillies,n,no
9/12/2019,1,Thu,Chicago Cubs,San Diego Padres,d,no
9/12/2019,1,Thu,Cincinnati Reds,Seattle Mariners,n,no
9/12/2019,1,Thu,Pittsburgh Pirates,San Francisco Giants,d,no
9/12/2019,1,Thu,Tampa Bay Rays,Texas Rangers,n,no
9/12/2019,1,Thu,Boston Red Sox,Toronto Blue Jays,n,no
9/13/2019,1,Fri,Tampa Bay Rays,Los Angeles Angels,n,no
9/13/2019,1,Fri,Cincinnati Reds,Arizona Diamondbacks,n,no
9/13/2019,1,Fri,Pittsburgh Pirates,Chicago Cubs,d,no
9/13/2019,1,Fri,San Diego Padres,Colorado Rockies,n,no
9/13/2019,1,Fri,Baltimore Orioles,Detroit Tigers,n,no
9/13/2019,1,Fri,Houston Astros,Kansas City Royals,n,no
9/13/2019,1,Fri,Los Angeles Dodgers,New York Mets,n,no
9/13/2019,1,Fri,Chicago White Sox,Seattle Mariners,n,no
9/13/2019,1,Fri,Miami Marlins,San Francisco Giants,n,no
9/13/2019,1,Fri,Milwaukee Brewers,St. Louis Cardinals,n,no
9/13/2019,1,Fri,Oakland Athletics,Texas Rangers,n,no
9/13/2019,1,Fri,New York Yankees,Toronto Blue Jays,n,no
9/13/2019,1,Fri,Atlanta Braves,Washington Nationals,n,no
9/14/2019,2,Sat,Minnesota Twins,Cleveland Indians,n,yes
9/14/2019,1,Fri,Minnesota Twins,Cleveland Indians,d,yes
9/14/2019,1,Sat,Tampa Bay Rays,Los Angeles Angels,n,no
9/14/2019,1,Sat,Cincinnati Reds,Arizona Diamondbacks,n,no
9/14/2019,1,Sat,Pittsburgh Pirates,Chicago Cubs,d,no
9/14/2019,1,Sat,San Diego Padres,Colorado Rockies,n,no
9/14/2019,1,Sat,Baltimore Orioles,Detroit Tigers,n,no
9/14/2019,1,Sat,Houston Astros,Kansas City Royals,n,no
9/14/2019,1,Sat,Los Angeles Dodgers,New York Mets,n,no
9/14/2019,1,Sat,Boston Red Sox,Philadelphia Phillies,n,no
9/14/2019,1,Sat,Chicago White Sox,Seattle Mariners,n,no
9/14/2019,1,Sat,Miami Marlins,San Francisco Giants,n,no
9/14/2019,1,Sat,Milwaukee Brewers,St. Louis Cardinals,n,no
9/14/2019,1,Sat,Oakland Athletics,Texas Rangers,n,no
9/14/2019,1,Sat,New York Yankees,Toronto Blue Jays,d,no
9/14/2019,1,Sat,Atlanta Braves,Washington Nationals,d,no
9/15/2019,1,Sun,Tampa Bay Rays,Los Angeles Angels,d,no
9/15/2019,1,Sun,Cincinnati Reds,Arizona Diamondbacks,d,no
9/15/2019,1,Sun,Pittsburgh Pirates,Chicago Cubs,d,no
9/15/2019,1,Sun,Minnesota Twins,Cleveland Indians,d,no
9/15/2019,1,Sun,San Diego Padres,Colorado Rockies,d,no
9/15/2019,1,Sun,Baltimore Orioles,Detroit Tigers,d,no
9/15/2019,1,Sun,Houston Astros,Kansas City Royals,d,no
9/15/2019,1,Sun,Los Angeles Dodgers,New York Mets,d,no
9/15/2019,1,Sun,Boston Red Sox,Philadelphia Phillies,d,no
9/15/2019,1,Sun,Chicago White Sox,Seattle Mariners,d,no
9/15/2019,1,Sun,Miami Marlins,San Francisco Giants,d,no
9/15/2019,1,Sun,Milwaukee Brewers,St. Louis Cardinals,d,no
9/15/2019,1,Sun,Oakland Athletics,Texas Rangers,d,no
9/15/2019,1,Sun,New York Yankees,Toronto Blue Jays,d,no
9/15/2019,1,Sun,Atlanta Braves,Washington Nationals,d,no
9/16/2019,1,Mon,Miami Marlins,Arizona Diamondbacks,n,no
9/16/2019,1,Mon,Cincinnati Reds,Chicago Cubs,n,no
9/16/2019,1,Mon,New York Mets,Colorado Rockies,n,no
9/16/2019,1,Mon,Baltimore Orioles,Detroit Tigers,d,no
9/16/2019,1,Mon,San Diego Padres,Milwaukee Brewers,n,no
9/16/2019,1,Mon,Chicago White Sox,Minnesota Twins,n,no
9/16/2019,1,Mon,Kansas City Royals,Oakland Athletics,n,no
9/16/2019,1,Mon,Washington Nationals,St. Louis Cardinals,n,no
9/17/2019,1,Tue,Miami Marlins,Arizona Diamondbacks,n,no
9/17/2019,1,Tue,Philadelphia Phillies,Atlanta Braves,n,no
9/17/2019,1,Tue,Toronto Blue Jays,Baltimore Orioles,n,no
9/17/2019,1,Tue,San Francisco Giants,Boston Red Sox,n,no
9/17/2019,1,Tue,Cincinnati Reds,Chicago Cubs,n,no
9/17/2019,1,Tue,Detroit Tigers,Cleveland Indians,n,no
9/17/2019,1,Tue,New York Mets,Colorado Rockies,n,no
9/17/2019,1,Tue,Texas Rangers,Houston Astros,n,no
9/17/2019,1,Tue,Tampa Bay Rays,Los Angeles Dodgers,n,no
9/17/2019,1,Tue,San Diego Padres,Milwaukee Brewers,n,no
9/17/2019,1,Tue,Chicago White Sox,Minnesota Twins,n,no
9/17/2019,1,Tue,Los Angeles Angels,New York Yankees,n,no
9/17/2019,1,Tue,Kansas City Royals,Oakland Athletics,n,no
9/17/2019,1,Tue,Seattle Mariners,Pittsburgh Pirates,n,no
9/17/2019,1,Tue,Washington Nationals,St. Louis Cardinals,n,no
9/18/2019,1,Wed,Miami Marlins,Arizona Diamondbacks,d,no
9/18/2019,1,Wed,Philadelphia Phillies,Atlanta Braves,n,no
9/18/2019,1,Wed,Toronto Blue Jays,Baltimore Orioles,n,no
9/18/2019,1,Wed,San Francisco Giants,Boston Red Sox,n,no
9/18/2019,1,Wed,Cincinnati Reds,Chicago Cubs,n,no
9/18/2019,1,Wed,Detroit Tigers,Cleveland Indians,n,no
9/18/2019,1,Wed,New York Mets,Colorado Rockies,d,no
9/18/2019,1,Wed,Texas Rangers,Houston Astros,n,no
9/18/2019,1,Wed,Tampa Bay Rays,Los Angeles Dodgers,n,no
9/18/2019,1,Wed,San Diego Padres,Milwaukee Brewers,n,no
9/18/2019,1,Wed,Chicago White Sox,Minnesota Twins,n,no
9/18/2019,1,Wed,Los Angeles Angels,New York Yankees,n,no
9/18/2019,1,Wed,Kansas City Royals,Oakland Athletics,d,no
9/18/2019,1,Wed,Seattle Mariners,Pittsburgh Pirates,n,no
9/18/2019,1,Wed,Washington Nationals,St. Louis Cardinals,d,no
9/19/2019,1,Thu,Philadelphia Phillies,Atlanta Braves,d,no
9/19/2019,1,Thu,Toronto Blue Jays,Baltimore Orioles,n,no
9/19/2019,1,Thu,San Francisco Giants,Boston Red Sox,d,no
9/19/2019,1,Thu,St. Louis Cardinals,Chicago Cubs,n,no
9/19/2019,1,Thu,Detroit Tigers,Cleveland Indians,n,no
9/19/2019,1,Thu,San Diego Padres,Milwaukee Brewers,d,no
9/19/2019,1,Thu,Kansas City Royals,Minnesota Twins,n,no
9/19/2019,1,Thu,Los Angeles Angels,New York Yankees,n,no
9/19/2019,1,Thu,Seattle Mariners,Pittsburgh Pirates,d,no
9/20/2019,1,Fri,San Francisco Giants,Atlanta Braves,n,no
9/20/2019,1,Fri,Seattle Mariners,Baltimore Orioles,n,no
9/20/2019,1,Fri,St. Louis Cardinals,Chicago Cubs,d,no
9/20/2019,1,Fri,New York Mets,Cincinnati Reds,n,no
9/20/2019,1,Fri,Philadelphia Phillies,Cleveland Indians,n,no
9/20/2019,1,Fri,Chicago White Sox,Detroit Tigers,n,no
9/20/2019,1,Fri,Los Angeles Angels,Houston Astros,n,no
9/20/2019,1,Fri,Colorado Rockies,Los Angeles Dodgers,n,no
9/20/2019,1,Fri,Washington Nationals,Miami Marlins,n,no
9/20/2019,1,Fri,Pittsburgh Pirates,Milwaukee Brewers,n,no
9/20/2019,1,Fri,Kansas City Royals,Minnesota Twins,n,no
9/20/2019,1,Fri,Toronto Blue Jays,New York Yankees,n,no
9/20/2019,1,Fri,Texas Rangers,Oakland Athletics,n,no
9/20/2019,1,Fri,Arizona Diamondbacks,San Diego Padres,n,no
9/20/2019,1,Fri,Boston Red Sox,Tampa Bay Rays,n,no
9/21/2019,1,Sat,San Francisco Giants,Atlanta Braves,n,no
9/21/2019,1,Sat,Seattle Mariners,Baltimore Orioles,n,no
9/21/2019,1,Sat,St. Louis Cardinals,Chicago Cubs,d,no
9/21/2019,1,Sat,New York Mets,Cincinnati Reds,d,no
9/21/2019,1,Sat,Philadelphia Phillies,Cleveland Indians,n,no
9/21/2019,1,Sat,Chicago White Sox,Detroit Tigers,n,no
9/21/2019,1,Sat,Los Angeles Angels,Houston Astros,n,no
9/21/2019,1,Sat,Colorado Rockies,Los Angeles Dodgers,n,no
9/21/2019,1,Sat,Washington Nationals,Miami Marlins,n,no
9/21/2019,1,Sat,Pittsburgh Pirates,Milwaukee Brewers,n,no
9/21/2019,1,Sat,Kansas City Royals,Minnesota Twins,n,no
9/21/2019,1,Sat,Toronto Blue Jays,New York Yankees,d,no
9/21/2019,1,Sat,Texas Rangers,Oakland Athletics,n,no
9/21/2019,1,Sat,Arizona Diamondbacks,San Diego Padres,n,no
9/21/2019,1,Sat,Boston Red Sox,Tampa Bay Rays,n,no
9/22/2019,1,Sun,San Francisco Giants,Atlanta Braves,d,no
9/22/2019,1,Sun,Seattle Mariners,Baltimore Orioles,d,no
9/22/2019,1,Sun,St. Louis Cardinals,Chicago Cubs,d,no
9/22/2019,1,Sun,New York Mets,Cincinnati Reds,d,no
9/22/2019,1,Sun,Philadelphia Phillies,Cleveland Indians,d,no
9/22/2019,1,Sun,Chicago White Sox,Detroit Tigers,d,no
9/22/2019,1,Sun,Los Angeles Angels,Houston Astros,d,no
9/22/2019,1,Sun,Colorado Rockies,Los Angeles Dodgers,d,no
9/22/2019,1,Sun,Washington Nationals,Miami Marlins,d,no
9/22/2019,1,Sun,Pittsburgh Pirates,Milwaukee Brewers,d,no
9/22/2019,1,Sun,Kansas City Royals,Minnesota Twins,d,no
9/22/2019,1,Sun,Toronto Blue Jays,New York Yankees,d,no
9/22/2019,1,Sun,Texas Rangers,Oakland Athletics,d,no
9/22/2019,1,Sun,Arizona Diamondbacks,San Diego Padres,d,no
9/22/2019,1,Sun,Boston Red Sox,Tampa Bay Rays,d,no
9/23/2019,1,Mon,St. Louis Cardinals,Arizona Diamondbacks,n,no
9/23/2019,1,Mon,Miami Marlins,New York Mets,n,no
9/23/2019,1,Mon,Boston Red Sox,Tampa Bay Rays,n,no
