game_id,game_date,team_name,venue,batting_avg,earn_run_ave,game_outcome,game_number,visiting_team,home_team
43652-MIL@PIT-1,7/6/2019,Pittsburgh Pirates,Home,0.436,2,win,1,Milwaukee Brewers,Pittsburgh Pirates
43652-MIL@PIT-1,7/6/2019,Milwaukee Brewers,Road,0.212,13.5,lose,1,Milwaukee Brewers,Pittsburgh Pirates
43652-NYY@TBR-1,7/6/2019,Tampa Bay Rays,Home,0.25,3,win,1,New York Yankees,Tampa Bay Rays
43652-NYY@TBR-1,7/6/2019,New York Yankees,Road,0.242,4.15,lose,1,New York Yankees,Tampa Bay Rays
43652-OAK@SEA-1,7/6/2019,Seattle Mariners,Home,0.233,3,win,1,Oakland Athletics,Seattle Mariners
43652-OAK@SEA-1,7/6/2019,Oakland Athletics,Road,0.182,6.75,lose,1,Oakland Athletics,Seattle Mariners
43652-PHI@NYM-1,7/6/2019,New York Mets,Home,0.353,5,win,1,Philadelphia Phillies,New York Mets
43652-PHI@NYM-1,7/6/2019,Philadelphia Phillies,Road,0.316,5.62,lose,1,Philadelphia Phillies,New York Mets
43652-SDP@LAD-1,7/6/2019,San Diego Padres,Road,0.133,0,win,1,San Diego Padres,Los Angeles Dodgers
43652-SDP@LAD-1,7/6/2019,Los Angeles Dodgers,Home,0.182,3,lose,1,San Diego Padres,Los Angeles Dodgers
43652-STL@SFG-1,7/6/2019,San Francisco Giants,Home,0.314,4,win,1,St. Louis Cardinals,San Francisco Giants
43652-STL@SFG-1,7/6/2019,St. Louis Cardinals,Road,0.286,7.88,lose,1,St. Louis Cardinals,San Francisco Giants
43652-TEX@MIN-1,7/6/2019,Minnesota Twins,Home,0.281,4,win,1,Texas Rangers,Minnesota Twins
43652-TEX@MIN-1,7/6/2019,Texas Rangers,Road,0.229,6.75,lose,1,Texas Rangers,Minnesota Twins
43653-BAL@TOR-1,7/7/2019,Toronto Blue Jays,Home,0.281,1,win,1,Baltimore Orioles,Toronto Blue Jays
43653-BAL@TOR-1,7/7/2019,Baltimore Orioles,Road,0.182,6.75,lose,1,Baltimore Orioles,Toronto Blue Jays
43653-BOS@DET-1,7/7/2019,Boston Red Sox,Road,0.25,3,win,1,Boston Red Sox,Detroit Tigers
43653-BOS@DET-1,7/7/2019,Detroit Tigers,Home,0.182,6,lose,1,Boston Red Sox,Detroit Tigers
43653-CHC@CHW-1,7/7/2019,Chicago White Sox,Home,0.267,1,win,1,Chicago Cubs,Chicago White Sox
43653-CHC@CHW-1,7/7/2019,Chicago Cubs,Road,0.219,3.38,lose,1,Chicago Cubs,Chicago White Sox
43653-CLE@CIN-1,7/7/2019,Cleveland Indians,Road,0.419,1,win,1,Cleveland Indians,Cincinnati Reds
43653-CLE@CIN-1,7/7/2019,Cincinnati Reds,Home,0.129,11,lose,1,Cleveland Indians,Cincinnati Reds
43653-COL@ARI-1,7/7/2019,Arizona Diamondbacks,Home,0.242,3,win,1,Colorado Rockies,Arizona Diamondbacks
43653-COL@ARI-1,7/7/2019,Colorado Rockies,Road,0.133,4.5,lose,1,Colorado Rockies,Arizona Diamondbacks
43653-KCR@WSN-1,7/7/2019,Washington Nationals,Home,0.258,2,win,1,Kansas City Royals,Washington Nationals
43653-KCR@WSN-1,7/7/2019,Kansas City Royals,Road,0.257,4.5,lose,1,Kansas City Royals,Washington Nationals
43653-LAA@HOU-1,7/7/2019,Houston Astros,Home,0.413,9,win,1,Los Angeles Angels,Houston Astros
43653-LAA@HOU-1,7/7/2019,Los Angeles Angels,Road,0.356,10.61,lose,1,Los Angeles Angels,Houston Astros
43653-MIA@ATL-1,7/7/2019,Atlanta Braves,Home,0.281,3,win,1,Miami Marlins,Atlanta Braves
43653-MIA@ATL-1,7/7/2019,Miami Marlins,Road,0.257,4.5,lose,1,Miami Marlins,Atlanta Braves
43653-MIL@PIT-1,7/7/2019,Pittsburgh Pirates,Home,0.312,5,win,1,Milwaukee Brewers,Pittsburgh Pirates
43653-MIL@PIT-1,7/7/2019,Milwaukee Brewers,Road,0.235,6.75,lose,1,Milwaukee Brewers,Pittsburgh Pirates
43653-NYY@TBR-1,7/7/2019,Tampa Bay Rays,Home,0.294,1,win,1,New York Yankees,Tampa Bay Rays
43653-NYY@TBR-1,7/7/2019,New York Yankees,Road,0.156,2.25,lose,1,New York Yankees,Tampa Bay Rays
43653-OAK@SEA-1,7/7/2019,Oakland Athletics,Road,0.229,4,win,1,Oakland Athletics,Seattle Mariners
43653-OAK@SEA-1,7/7/2019,Seattle Mariners,Home,0.297,6,lose,1,Oakland Athletics,Seattle Mariners
43653-PHI@NYM-1,7/7/2019,Philadelphia Phillies,Road,0.342,2,win,1,Philadelphia Phillies,New York Mets
43653-PHI@NYM-1,7/7/2019,New York Mets,Home,0.152,8,lose,1,Philadelphia Phillies,New York Mets
43653-SDP@LAD-1,7/7/2019,San Diego Padres,Road,0.235,3,win,1,San Diego Padres,Los Angeles Dodgers
43653-SDP@LAD-1,7/7/2019,Los Angeles Dodgers,Home,0.212,5,lose,1,San Diego Padres,Los Angeles Dodgers
43653-STL@SFG-1,7/7/2019,San Francisco Giants,Home,0.08,0,win,1,St. Louis Cardinals,San Francisco Giants
43653-STL@SFG-1,7/7/2019,St. Louis Cardinals,Road,0.194,1.12,lose,1,St. Louis Cardinals,San Francisco Giants
43653-TEX@MIN-1,7/7/2019,Texas Rangers,Road,0.244,0.82,win,1,Texas Rangers,Minnesota Twins
43653-TEX@MIN-1,7/7/2019,Minnesota Twins,Home,0.195,3.27,lose,1,Texas Rangers,Minnesota Twins
43657-HOU@TEX-1,7/11/2019,Texas Rangers,Home,0.324,0,win,1,Houston Astros,Texas Rangers
43657-HOU@TEX-1,7/11/2019,Houston Astros,Road,0.212,5.62,lose,1,Houston Astros,Texas Rangers
43658-ARI@STL-1,7/12/2019,Arizona Diamondbacks,Road,0.194,1,win,1,Arizona Diamondbacks,St. Louis Cardinals
43658-ARI@STL-1,7/12/2019,St. Louis Cardinals,Home,0.125,4,lose,1,Arizona Diamondbacks,St. Louis Cardinals
43658-ATL@SDP-1,7/12/2019,Atlanta Braves,Road,0.25,3,win,1,Atlanta Braves,San Diego Padres
43658-ATL@SDP-1,7/12/2019,San Diego Padres,Home,0.273,5,lose,1,Atlanta Braves,San Diego Padres
43658-CHW@OAK-1,7/12/2019,Oakland Athletics,Home,0.371,1,win,1,Chicago White Sox,Oakland Athletics
43658-CHW@OAK-1,7/12/2019,Chicago White Sox,Road,0.278,5.62,lose,1,Chicago White Sox,Oakland Athletics
43658-CIN@COL-1,7/12/2019,Colorado Rockies,Home,0.276,2,win,1,Cincinnati Reds,Colorado Rockies
43658-CIN@COL-1,7/12/2019,Cincinnati Reds,Road,0.194,3.38,lose,1,Cincinnati Reds,Colorado Rockies
43658-DET@KCR-1,7/12/2019,Kansas City Royals,Home,0.29,5,win,1,Detroit Tigers,Kansas City Royals
43658-DET@KCR-1,7/12/2019,Detroit Tigers,Road,0.257,7.88,lose,1,Detroit Tigers,Kansas City Royals
43658-HOU@TEX-1,7/12/2019,Texas Rangers,Home,0.27,7,win,1,Houston Astros,Texas Rangers
43658-HOU@TEX-1,7/12/2019,Houston Astros,Road,0.257,8.31,lose,1,Houston Astros,Texas Rangers
43658-LAD@BOS-1,7/12/2019,Boston Red Sox,Home,0.258,1,win,1,Los Angeles Dodgers,Boston Red Sox
43658-LAD@BOS-1,7/12/2019,Los Angeles Dodgers,Road,0.156,9,lose,1,Los Angeles Dodgers,Boston Red Sox
43658-MIN@CLE-1,7/12/2019,Minnesota Twins,Road,0.235,1,win,1,Minnesota Twins,Cleveland Indians
43658-MIN@CLE-1,7/12/2019,Cleveland Indians,Home,0.188,2,lose,1,Minnesota Twins,Cleveland Indians
43658-NYM@MIA-1,7/12/2019,Miami Marlins,Home,0.276,4,win,1,New York Mets,Miami Marlins
43658-NYM@MIA-1,7/12/2019,New York Mets,Road,0.161,9,lose,1,New York Mets,Miami Marlins
43658-PIT@CHC-1,7/12/2019,Chicago Cubs,Home,0.214,3,win,1,Pittsburgh Pirates,Chicago Cubs
43658-PIT@CHC-1,7/12/2019,Pittsburgh Pirates,Road,0.156,4.5,lose,1,Pittsburgh Pirates,Chicago Cubs
43658-SEA@LAA-1,7/12/2019,Los Angeles Angels,Home,0.342,0,win,1,Seattle Mariners,Los Angeles Angels
43658-SEA@LAA-1,7/12/2019,Seattle Mariners,Road,0,10.12,lose,1,Seattle Mariners,Los Angeles Angels
43658-SFG@MIL-1,7/12/2019,San Francisco Giants,Road,0.25,6.3,win,1,San Francisco Giants,Milwaukee Brewers
43658-SFG@MIL-1,7/12/2019,Milwaukee Brewers,Home,0.317,9,lose,1,San Francisco Giants,Milwaukee Brewers
43658-TBR@BAL-1,7/12/2019,Tampa Bay Rays,Road,0.417,4,win,1,Tampa Bay Rays,Baltimore Orioles
43658-TBR@BAL-1,7/12/2019,Baltimore Orioles,Home,0.156,14,lose,1,Tampa Bay Rays,Baltimore Orioles
43658-TOR@NYY-1,7/12/2019,New York Yankees,Home,0.303,0,win,1,Toronto Blue Jays,New York Yankees
43658-TOR@NYY-1,7/12/2019,Toronto Blue Jays,Road,0.188,4.5,lose,1,Toronto Blue Jays,New York Yankees
43658-WSN@PHI-1,7/12/2019,Washington Nationals,Road,0.265,0,win,1,Washington Nationals,Philadelphia Phillies
43658-WSN@PHI-1,7/12/2019,Philadelphia Phillies,Home,0.235,4,lose,1,Washington Nationals,Philadelphia Phillies
43659-ARI@STL-1,7/13/2019,St. Louis Cardinals,Home,0.226,2,win,1,Arizona Diamondbacks,St. Louis Cardinals
43659-ARI@STL-1,7/13/2019,Arizona Diamondbacks,Road,0.129,1.12,lose,1,Arizona Diamondbacks,St. Louis Cardinals
43659-ATL@SDP-1,7/13/2019,Atlanta Braves,Road,0.275,3.6,win,1,Atlanta Braves,San Diego Padres
43659-ATL@SDP-1,7/13/2019,San Diego Padres,Home,0.156,6.3,lose,1,Atlanta Braves,San Diego Padres
43659-CHW@OAK-1,7/13/2019,Oakland Athletics,Home,0.382,2,win,1,Chicago White Sox,Oakland Athletics
43659-CHW@OAK-1,7/13/2019,Chicago White Sox,Road,0.206,13.5,lose,1,Chicago White Sox,Oakland Athletics
43659-CIN@COL-1,7/13/2019,Cincinnati Reds,Road,0.5,8,win,1,Cincinnati Reds,Colorado Rockies
43659-CIN@COL-1,7/13/2019,Colorado Rockies,Home,0.385,17,lose,1,Cincinnati Reds,Colorado Rockies
43659-DET@KCR-1,7/13/2019,Kansas City Royals,Home,0.286,1,win,1,Detroit Tigers,Kansas City Royals
43659-DET@KCR-1,7/13/2019,Detroit Tigers,Road,0.129,4.5,lose,1,Detroit Tigers,Kansas City Royals
43659-HOU@TEX-1,7/13/2019,Houston Astros,Road,0.302,3.27,win,1,Houston Astros,Texas Rangers
43659-HOU@TEX-1,7/13/2019,Texas Rangers,Home,0.15,5.73,lose,1,Houston Astros,Texas Rangers
43659-LAD@BOS-1,7/13/2019,Los Angeles Dodgers,Road,0.359,2,win,1,Los Angeles Dodgers,Boston Red Sox
43659-LAD@BOS-1,7/13/2019,Boston Red Sox,Home,0.188,11,lose,1,Los Angeles Dodgers,Boston Red Sox
43659-MIN@CLE-1,7/13/2019,Minnesota Twins,Road,0.297,2,win,1,Minnesota Twins,Cleveland Indians
43659-MIN@CLE-1,7/13/2019,Cleveland Indians,Home,0.167,5,lose,1,Minnesota Twins,Cleveland Indians
43659-NYM@MIA-1,7/13/2019,New York Mets,Road,0.242,2,win,1,New York Mets,Miami Marlins
43659-NYM@MIA-1,7/13/2019,Miami Marlins,Home,0.182,4,lose,1,New York Mets,Miami Marlins
43659-PIT@CHC-1,7/13/2019,Chicago Cubs,Home,0.361,4,win,1,Pittsburgh Pirates,Chicago Cubs
43659-PIT@CHC-1,7/13/2019,Pittsburgh Pirates,Road,0.297,11.25,lose,1,Pittsburgh Pirates,Chicago Cubs
43659-SEA@LAA-1,7/13/2019,Los Angeles Angels,Home,0.353,2,win,1,Seattle Mariners,Los Angeles Angels
43659-SEA@LAA-1,7/13/2019,Seattle Mariners,Road,0.2,10.12,lose,1,Seattle Mariners,Los Angeles Angels
43659-SFG@MIL-1,7/13/2019,Milwaukee Brewers,Home,0.385,2,win,1,San Francisco Giants,Milwaukee Brewers
43659-SFG@MIL-1,7/13/2019,San Francisco Giants,Road,0.219,3.12,lose,1,San Francisco Giants,Milwaukee Brewers
43659-TBR@BAL-1,7/13/2019,Baltimore Orioles,Home,0.226,1,win,1,Tampa Bay Rays,Baltimore Orioles
43659-TBR@BAL-1,7/13/2019,Tampa Bay Rays,Road,0.107,2.25,lose,1,Tampa Bay Rays,Baltimore Orioles
43659-TBR@BAL-2,7/13/2019,Tampa Bay Rays,Road,0.366,4,win,2,Tampa Bay Rays,Baltimore Orioles
43659-TBR@BAL-2,7/13/2019,Baltimore Orioles,Home,0.27,12,lose,2,Tampa Bay Rays,Baltimore Orioles
43659-TOR@NYY-1,7/13/2019,Toronto Blue Jays,Road,0.229,1,win,1,Toronto Blue Jays,New York Yankees
43659-TOR@NYY-1,7/13/2019,New York Yankees,Home,0.235,2,lose,1,Toronto Blue Jays,New York Yankees
43659-WSN@PHI-1,7/13/2019,Washington Nationals,Road,0.25,3,win,1,Washington Nationals,Philadelphia Phillies
43659-WSN@PHI-1,7/13/2019,Philadelphia Phillies,Home,0.219,3,lose,1,Washington Nationals,Philadelphia Phillies
43660-ARI@STL-1,7/14/2019,St. Louis Cardinals,Home,0.3,2,win,1,Arizona Diamondbacks,St. Louis Cardinals
43660-ARI@STL-1,7/14/2019,Arizona Diamondbacks,Road,0.235,5.62,lose,1,Arizona Diamondbacks,St. Louis Cardinals
43660-ATL@SDP-1,7/14/2019,Atlanta Braves,Road,0.2,1,win,1,Atlanta Braves,San Diego Padres
43660-ATL@SDP-1,7/14/2019,San Diego Padres,Home,0.278,4,lose,1,Atlanta Braves,San Diego Padres
43660-CHW@OAK-1,7/14/2019,Oakland Athletics,Home,0.219,2,win,1,Chicago White Sox,Oakland Athletics
43660-CHW@OAK-1,7/14/2019,Chicago White Sox,Road,0.226,1.12,lose,1,Chicago White Sox,Oakland Athletics
43660-CIN@COL-1,7/14/2019,Colorado Rockies,Home,0.359,9,win,1,Cincinnati Reds,Colorado Rockies
43660-CIN@COL-1,7/14/2019,Cincinnati Reds,Road,0.273,6.75,lose,1,Cincinnati Reds,Colorado Rockies
43660-DET@KCR-1,7/14/2019,Detroit Tigers,Road,0.422,8,win,1,Detroit Tigers,Kansas City Royals
43660-DET@KCR-1,7/14/2019,Kansas City Royals,Home,0.278,12,lose,1,Detroit Tigers,Kansas City Royals
43660-HOU@TEX-1,7/14/2019,Houston Astros,Road,0.316,4,win,1,Houston Astros,Texas Rangers
43660-HOU@TEX-1,7/14/2019,Texas Rangers,Home,0.161,9,lose,1,Houston Astros,Texas Rangers
43660-LAD@BOS-1,7/14/2019,Los Angeles Dodgers,Road,0.2,1.5,win,1,Los Angeles Dodgers,Boston Red Sox
43660-LAD@BOS-1,7/14/2019,Boston Red Sox,Home,0.239,1.5,lose,1,Los Angeles Dodgers,Boston Red Sox
43660-MIN@CLE-1,7/14/2019,Cleveland Indians,Home,0.226,3,win,1,Minnesota Twins,Cleveland Indians
43660-MIN@CLE-1,7/14/2019,Minnesota Twins,Road,0.2,4.5,lose,1,Minnesota Twins,Cleveland Indians
43660-NYM@MIA-1,7/14/2019,New York Mets,Road,0.316,2,win,1,New York Mets,Miami Marlins
43660-NYM@MIA-1,7/14/2019,Miami Marlins,Home,0.306,6,lose,1,New York Mets,Miami Marlins
43660-PIT@CHC-1,7/14/2019,Chicago Cubs,Home,0.394,3,win,1,Pittsburgh Pirates,Chicago Cubs
43660-PIT@CHC-1,7/14/2019,Pittsburgh Pirates,Road,0.281,9,lose,1,Pittsburgh Pirates,Chicago Cubs
43660-SEA@LAA-1,7/14/2019,Los Angeles Angels,Home,0.207,3,win,1,Seattle Mariners,Los Angeles Angels
43660-SEA@LAA-1,7/14/2019,Seattle Mariners,Road,0.286,6.75,lose,1,Seattle Mariners,Los Angeles Angels
43660-SFG@MIL-1,7/14/2019,San Francisco Giants,Road,0.306,3,win,1,San Francisco Giants,Milwaukee Brewers
43660-SFG@MIL-1,7/14/2019,Milwaukee Brewers,Home,0.229,7,lose,1,San Francisco Giants,Milwaukee Brewers
43660-TBR@BAL-1,7/14/2019,Tampa Bay Rays,Road,0.167,1,win,1,Tampa Bay Rays,Baltimore Orioles
43660-TBR@BAL-1,7/14/2019,Baltimore Orioles,Home,0.1,4,lose,1,Tampa Bay Rays,Baltimore Orioles
43660-TOR@NYY-1,7/14/2019,New York Yankees,Home,0.312,2,win,1,Toronto Blue Jays,New York Yankees
43660-TOR@NYY-1,7/14/2019,Toronto Blue Jays,Road,0.171,4.5,lose,1,Toronto Blue Jays,New York Yankees
43660-WSN@PHI-1,7/14/2019,Philadelphia Phillies,Home,0.219,3,win,1,Washington Nationals,Philadelphia Phillies
43660-WSN@PHI-1,7/14/2019,Washington Nationals,Road,0.233,4.32,lose,1,Washington Nationals,Philadelphia Phillies
43661-ATL@MIL-1,7/15/2019,Atlanta Braves,Road,0.257,2,win,1,Atlanta Braves,Milwaukee Brewers
43661-ATL@MIL-1,7/15/2019,Milwaukee Brewers,Home,0.206,4,lose,1,Atlanta Braves,Milwaukee Brewers
43661-CHW@KCR-1,7/15/2019,Kansas City Royals,Home,0.303,2,win,1,Chicago White Sox,Kansas City Royals
43661-CHW@KCR-1,7/15/2019,Chicago White Sox,Road,0.235,5.62,lose,1,Chicago White Sox,Kansas City Royals
43661-CIN@CHC-1,7/15/2019,Cincinnati Reds,Road,0.263,3,win,1,Cincinnati Reds,Chicago Cubs
43661-CIN@CHC-1,7/15/2019,Chicago Cubs,Home,0.265,5,lose,1,Cincinnati Reds,Chicago Cubs
43661-DET@CLE-1,7/15/2019,Cleveland Indians,Home,0.378,6,win,1,Detroit Tigers,Cleveland Indians
43661-DET@CLE-1,7/15/2019,Detroit Tigers,Road,0.314,9,lose,1,Detroit Tigers,Cleveland Indians
43661-HOU@LAA-1,7/15/2019,Los Angeles Angels,Home,0.294,6,win,1,Houston Astros,Los Angeles Angels
43661-HOU@LAA-1,7/15/2019,Houston Astros,Road,0.265,5.62,lose,1,Houston Astros,Los Angeles Angels
43661-LAD@PHI-1,7/15/2019,Los Angeles Dodgers,Road,0.432,2,win,1,Los Angeles Dodgers,Philadelphia Phillies
43661-LAD@PHI-1,7/15/2019,Philadelphia Phillies,Home,0.206,16,lose,1,Los Angeles Dodgers,Philadelphia Phillies
43661-PIT@STL-1,7/15/2019,St. Louis Cardinals,Home,0.267,0,win,1,Pittsburgh Pirates,St. Louis Cardinals
43661-PIT@STL-1,7/15/2019,Pittsburgh Pirates,Road,0.25,6.75,lose,1,Pittsburgh Pirates,St. Louis Cardinals
43661-SFG@COL-1,7/15/2019,San Francisco Giants,Road,0.457,2,win,1,San Francisco Giants,Colorado Rockies
43661-SFG@COL-1,7/15/2019,Colorado Rockies,Home,0.182,18,lose,1,San Francisco Giants,Colorado Rockies
43661-SFG@COL-2,7/15/2019,San Francisco Giants,Road,0.188,1,win,2,San Francisco Giants,Colorado Rockies
43661-SFG@COL-2,7/15/2019,Colorado Rockies,Home,0.167,2,lose,2,San Francisco Giants,Colorado Rockies
43661-TBR@NYY-1,7/15/2019,Tampa Bay Rays,Road,0.314,4,win,1,Tampa Bay Rays,New York Yankees
43661-TBR@NYY-1,7/15/2019,New York Yankees,Home,0.235,5,lose,1,Tampa Bay Rays,New York Yankees
43661-TOR@BOS-1,7/15/2019,Boston Red Sox,Home,0.361,8,win,1,Toronto Blue Jays,Boston Red Sox
43661-TOR@BOS-1,7/15/2019,Toronto Blue Jays,Road,0.325,11.25,lose,1,Toronto Blue Jays,Boston Red Sox
43662-ARI@TEX-1,7/16/2019,Arizona Diamondbacks,Road,0.27,2,win,1,Arizona Diamondbacks,Texas Rangers
43662-ARI@TEX-1,7/16/2019,Texas Rangers,Home,0.172,9,lose,1,Arizona Diamondbacks,Texas Rangers
43662-ATL@MIL-1,7/16/2019,Milwaukee Brewers,Home,0.361,1,win,1,Atlanta Braves,Milwaukee Brewers
43662-ATL@MIL-1,7/16/2019,Atlanta Braves,Road,0.156,14.62,lose,1,Atlanta Braves,Milwaukee Brewers
43662-CHW@KCR-1,7/16/2019,Kansas City Royals,Home,0.378,0,win,1,Chicago White Sox,Kansas City Royals
43662-CHW@KCR-1,7/16/2019,Chicago White Sox,Road,0.161,10.12,lose,1,Chicago White Sox,Kansas City Royals
43662-CIN@CHC-1,7/16/2019,Chicago Cubs,Home,0.25,2.7,win,1,Cincinnati Reds,Chicago Cubs
43662-CIN@CHC-1,7/16/2019,Cincinnati Reds,Road,0.222,3.86,lose,1,Cincinnati Reds,Chicago Cubs
43662-DET@CLE-1,7/16/2019,Cleveland Indians,Home,0.273,0,win,1,Detroit Tigers,Cleveland Indians
43662-DET@CLE-1,7/16/2019,Detroit Tigers,Road,0.037,9,lose,1,Detroit Tigers,Cleveland Indians
43662-HOU@LAA-1,7/16/2019,Los Angeles Angels,Home,0.281,2,win,1,Houston Astros,Los Angeles Angels
43662-HOU@LAA-1,7/16/2019,Houston Astros,Road,0.359,6.75,lose,1,Houston Astros,Los Angeles Angels
43662-LAD@PHI-1,7/16/2019,Philadelphia Phillies,Home,0.229,7,win,1,Los Angeles Dodgers,Philadelphia Phillies
43662-LAD@PHI-1,7/16/2019,Los Angeles Dodgers,Road,0.206,5.4,lose,1,Los Angeles Dodgers,Philadelphia Phillies
43662-NYM@MIN-1,7/16/2019,New York Mets,Road,0.219,2,win,1,New York Mets,Minnesota Twins
43662-NYM@MIN-1,7/16/2019,Minnesota Twins,Home,0.242,1,lose,1,New York Mets,Minnesota Twins
43662-PIT@STL-1,7/16/2019,Pittsburgh Pirates,Road,0.167,1,win,1,Pittsburgh Pirates,St. Louis Cardinals
43662-PIT@STL-1,7/16/2019,St. Louis Cardinals,Home,0.167,3,lose,1,Pittsburgh Pirates,St. Louis Cardinals
43662-SDP@MIA-1,7/16/2019,Miami Marlins,Home,0.389,6,win,1,San Diego Padres,Miami Marlins
43662-SDP@MIA-1,7/16/2019,San Diego Padres,Road,0.297,13.5,lose,1,San Diego Padres,Miami Marlins
43662-SEA@OAK-1,7/16/2019,Oakland Athletics,Home,0.343,2,win,1,Seattle Mariners,Oakland Athletics
43662-SEA@OAK-1,7/16/2019,Seattle Mariners,Road,0.182,10.12,lose,1,Seattle Mariners,Oakland Athletics
43662-SFG@COL-1,7/16/2019,San Francisco Giants,Road,0.341,3.6,win,1,San Francisco Giants,Colorado Rockies
43662-SFG@COL-1,7/16/2019,Colorado Rockies,Home,0.194,6.3,lose,1,San Francisco Giants,Colorado Rockies
43662-TBR@NYY-1,7/16/2019,New York Yankees,Home,0.267,3,win,1,Tampa Bay Rays,New York Yankees
43662-TBR@NYY-1,7/16/2019,Tampa Bay Rays,Road,0.235,9,lose,1,Tampa Bay Rays,New York Yankees
43662-TOR@BOS-1,7/16/2019,Toronto Blue Jays,Road,0.368,4,win,1,Toronto Blue Jays,Boston Red Sox
43662-TOR@BOS-1,7/16/2019,Boston Red Sox,Home,0.265,9,lose,1,Toronto Blue Jays,Boston Red Sox
43662-WSN@BAL-1,7/16/2019,Washington Nationals,Road,0.308,1,win,1,Washington Nationals,Baltimore Orioles
43662-WSN@BAL-1,7/16/2019,Baltimore Orioles,Home,0.133,7,lose,1,Washington Nationals,Baltimore Orioles
43663-ARI@TEX-1,7/17/2019,Arizona Diamondbacks,Road,0.447,4,win,1,Arizona Diamondbacks,Texas Rangers
43663-ARI@TEX-1,7/17/2019,Texas Rangers,Home,0.206,18,lose,1,Arizona Diamondbacks,Texas Rangers
43663-ATL@MIL-1,7/17/2019,Milwaukee Brewers,Home,0.233,2,win,1,Atlanta Braves,Milwaukee Brewers
43663-ATL@MIL-1,7/17/2019,Atlanta Braves,Road,0.176,4.5,lose,1,Atlanta Braves,Milwaukee Brewers
43663-CHW@KCR-1,7/17/2019,Kansas City Royals,Home,0.387,5,win,1,Chicago White Sox,Kansas City Royals
43663-CHW@KCR-1,7/17/2019,Chicago White Sox,Road,0.294,7.88,lose,1,Chicago White Sox,Kansas City Royals
43663-CIN@CHC-1,7/17/2019,Chicago Cubs,Home,0.2,2,win,1,Cincinnati Reds,Chicago Cubs
43663-CIN@CHC-1,7/17/2019,Cincinnati Reds,Road,0.219,5.62,lose,1,Cincinnati Reds,Chicago Cubs
43663-DET@CLE-1,7/17/2019,Cleveland Indians,Home,0.353,2,win,1,Detroit Tigers,Cleveland Indians
43663-DET@CLE-1,7/17/2019,Detroit Tigers,Road,0.206,7.88,lose,1,Detroit Tigers,Cleveland Indians
43663-HOU@LAA-1,7/17/2019,Houston Astros,Road,0.308,2,win,1,Houston Astros,Los Angeles Angels
43663-HOU@LAA-1,7/17/2019,Los Angeles Angels,Home,0.257,11,lose,1,Houston Astros,Los Angeles Angels
43663-LAD@PHI-1,7/17/2019,Los Angeles Dodgers,Road,0.212,0,win,1,Los Angeles Dodgers,Philadelphia Phillies
43663-LAD@PHI-1,7/17/2019,Philadelphia Phillies,Home,0.067,7,lose,1,Los Angeles Dodgers,Philadelphia Phillies
43663-NYM@MIN-1,7/17/2019,New York Mets,Road,0.378,4,win,1,New York Mets,Minnesota Twins
43663-NYM@MIN-1,7/17/2019,Minnesota Twins,Home,0.235,7,lose,1,New York Mets,Minnesota Twins
43663-PIT@STL-1,7/17/2019,St. Louis Cardinals,Home,0.226,5,win,1,Pittsburgh Pirates,St. Louis Cardinals
43663-PIT@STL-1,7/17/2019,Pittsburgh Pirates,Road,0.297,6.75,lose,1,Pittsburgh Pirates,St. Louis Cardinals
43663-SDP@MIA-1,7/17/2019,San Diego Padres,Road,0.281,1,win,1,San Diego Padres,Miami Marlins
43663-SDP@MIA-1,7/17/2019,Miami Marlins,Home,0.094,3,lose,1,San Diego Padres,Miami Marlins
43663-SEA@OAK-1,7/17/2019,Oakland Athletics,Home,0.303,2,win,1,Seattle Mariners,Oakland Athletics
43663-SEA@OAK-1,7/17/2019,Seattle Mariners,Road,0.235,11.25,lose,1,Seattle Mariners,Oakland Athletics
43663-SFG@COL-1,7/17/2019,San Francisco Giants,Road,0.409,8,win,1,San Francisco Giants,Colorado Rockies
43663-SFG@COL-1,7/17/2019,Colorado Rockies,Home,0.297,9,lose,1,San Francisco Giants,Colorado Rockies
43663-TOR@BOS-1,7/17/2019,Boston Red Sox,Home,0.389,4,win,1,Toronto Blue Jays,Boston Red Sox
43663-TOR@BOS-1,7/17/2019,Toronto Blue Jays,Road,0.156,5.62,lose,1,Toronto Blue Jays,Boston Red Sox
43663-WSN@BAL-1,7/17/2019,Baltimore Orioles,Home,0.455,2,win,1,Washington Nationals,Baltimore Orioles
43663-WSN@BAL-1,7/17/2019,Washington Nationals,Road,0.161,10.12,lose,1,Washington Nationals,Baltimore Orioles
43664-CHW@KCR-1,7/18/2019,Kansas City Royals,Home,0.382,3,win,1,Chicago White Sox,Kansas City Royals
43664-CHW@KCR-1,7/18/2019,Chicago White Sox,Road,0.306,6.75,lose,1,Chicago White Sox,Kansas City Royals
43664-DET@CLE-1,7/18/2019,Cleveland Indians,Home,0.267,3,win,1,Detroit Tigers,Cleveland Indians
43664-DET@CLE-1,7/18/2019,Detroit Tigers,Road,0.235,5.62,lose,1,Detroit Tigers,Cleveland Indians
43664-HOU@LAA-1,7/18/2019,Houston Astros,Road,0.242,1,win,1,Houston Astros,Los Angeles Angels
43664-HOU@LAA-1,7/18/2019,Los Angeles Angels,Home,0.212,6,lose,1,Houston Astros,Los Angeles Angels
